"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-4644",-1.19498750024039,0.930827083453526,-2.20562275252163,0.0490092830537745,0.965484393342877,-4.09807994371907
"hsa-mir-569",-1.19498750024039,0.930827083453526,-2.20562275252163,0.0490092830537745,0.965484393342877,-4.09807994371907
"hsa-mir-621",1.19498750024039,0.930827083453526,2.20562275252163,0.0490092830537745,0.965484393342877,-4.09807994371907
"hsa-mir-31",-1.94607551703574,8.84318196254963,-2.1933898929197,0.0500762665314222,0.965484393342877,-4.10408341364348
"hsa-mir-6819",1.19498750024038,2.23312394865637,2.18188235277879,0.0511001287731958,0.965484393342877,-4.10973154985912
"hsa-mir-4488",1.35377259561001,7.13520448328773,2.16999738868615,0.0521784358028504,0.965484393342877,-4.11556532162398
"hsa-mir-2114",1.46410580759292,0.73205290379646,2.16237145264856,0.0528816651022113,0.965484393342877,-4.11930862559331
"hsa-mir-548ah",-1.1531438728791,3.07385630188277,-2.15725751465115,0.05335827451081,0.965484393342877,-4.121818875704
"hsa-mir-4536-2",-1.1814401720746,2.11904091961102,-2.13360299598191,0.0556162652048287,0.965484393342877,-4.13342936524047
"hsa-mir-4687",1.61748093719538,1.86538213574513,2.13141884057511,0.0558292570322695,0.965484393342877,-4.13450132559142
"hsa-mir-4673",1.30229686520284,0.65114843260142,2.08354623164886,0.0606956212613348,0.965484393342877,-4.15798763044728
