"Transcript_id","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5","hgnc_symbol","ensembl_gene_id","transcript_biotype"
"ENST00000372595.5",0.461511,0.379038,0.284031,0.309179,0.19105,0.240027,0.239723,0.246687,0.028445,0.183757,"SCMH1","ENSG00000010803","protein_coding"
"ENST00000372596.5",0,0.297355,0.149349,0,0.7919,0.23708,0,0.377448,0,0.20745,"SCMH1","ENSG00000010803","protein_coding"
"ENST00000372597.5",0,0.295709,0.179232,0,0.25168,0.231133,0,0.313423,0,0.183438,"SCMH1","ENSG00000010803","protein_coding"
"ENST00000372599.7",0,0,1.990203,0,0,0,2.148248,0,0,0,"LRRC8A","ENSG00000136802","protein_coding"
"ENST00000372611.5",0,0,0,0,0,0,0,0,0,0,"SLFNL1","ENSG00000171790","protein_coding"
"ENST00000372613.6",0,0,0,0,0.077637,0,0,0,0,0,"SLFNL1","ENSG00000171790","protein_coding"
"ENST00000372616.1",0.146832,0.183877,0.077814,0.33632,0.206648,0.08988,0.22185,0.184845,0.184323,0.102566,"CTPS1","ENSG00000171793","protein_coding"
"ENST00000372624.3",0.683015,0.536084,2.489846,2.842757,0.731629,2.451864,5.078186,2.348912,0.599327,2.696446,"TCEAL1","ENSG00000172465","protein_coding"
"ENST00000372626.7",0.870005,0,2.723399,3.153095,0.902434,0,3.057526,0,0.293357,1.637294,"TCEAL1","ENSG00000172465","protein_coding"
"ENST00000372628.5",0,0,0,0,0,0,0,0,0,0.243609,"TCEAL3","ENSG00000196507","protein_coding"
"ENST00000372629.4",0.086084,0.01119,0.011016,0.007491,0.097042,0.06693,0.035544,0.010512,0.059468,0.024383,"TCEAL4","ENSG00000133142","protein_coding"
"ENST00000372630.2",0,0,0,0,0,0,0,0,0,0,"WFDC3","ENSG00000124116","protein_coding"
"ENST00000372632.6",0,0,0,0,0,0,0,0,0,0,"WFDC3","ENSG00000124116","protein_coding"
"ENST00000372633.1",0.392567,0.780268,0.317621,1.486333,0.774063,1.985143,1.088741,1.392995,0.268849,1.512764,"RAB40A","ENSG00000172476","protein_coding"
"ENST00000372634.1",0.179385,1.384286,0.637977,2.831703,0.983412,1.365821,4.898741,1.371752,0.330229,1.759445,"BEX3","ENSG00000166681","protein_coding"
"ENST00000372635.1",0,0,0,0,0,0,0,0,0.329927,0,"BEX3","ENSG00000166681","protein_coding"
"ENST00000372645.3",0.257747,1.262323,0.765294,1.051905,0.818404,0.850059,3.419672,2.354393,0,1.892713,"BEX3","ENSG00000166681","protein_coding"
"ENST00000372647.6",0,0,0,0,0,0,0,0,0,0,"CUL9","ENSG00000112659","protein_coding"
"ENST00000372651.5",0,0,0,0,0,0.019026,0.045887,0,0.113446,0.024433,"NFYC","ENSG00000066136","protein_coding"
"ENST00000372652.5",0,0,0,0,0,0.283227,2.269237,0,0.175556,0.99064,"NFYC","ENSG00000066136","protein_coding"
"ENST00000372653.5",0.048549,0,0.321108,0.596886,0,0.160374,0.212218,0.046877,0.241982,0.126538,"NFYC","ENSG00000066136","protein_coding"
"ENST00000372654.5",0.073846,0,0,0,0,0.374047,0,0,0,0,"NFYC","ENSG00000066136","protein_coding"
"ENST00000372666.1",0,0,0.096774,0.314864,0.765891,0.845342,1.107166,1.239353,0.406084,0.642005,"TCEAL7","ENSG00000182916","protein_coding"
"ENST00000372667.9",0.014542,0.015186,0.00049,0,0.023222,0.004433,0,0.002132,0.079652,0,"ZDHHC12","ENSG00000160446","protein_coding"
"ENST00000372674.5",0,0.061001,0,0.191654,0,0.295109,0,0,0,0.223409,"BEX2","ENSG00000133134","protein_coding"
"ENST00000372683.1",0,0,0.004114,0.192785,0,0,0,0,0,0,"RIMS3","ENSG00000117016","protein_coding"
"ENST00000372687.4",0.105218,0.246504,0.230671,4.063235,1.426884,0.633629,0.323777,3.675039,1.948394,2.457194,"SAMD8","ENSG00000156671","protein_coding"
"ENST00000372689.9",0,0,1.297711,0.604472,7.496697,4.072933,0,0,0,0.316961,"PIGT","ENSG00000124155","protein_coding"
"ENST00000372691.3",0,0,0,0,0,0,0,0.555762,0,0,"BEX4","ENSG00000102409","protein_coding"
"ENST00000372692.8",1.12114,0.275333,1.243922,0.699158,0.652914,1.313414,5.759591,1.871729,1.983001,0.977376,"SET","ENSG00000119335","protein_coding"
"ENST00000372696.3",0,0,0,0,0,0,0,0,0,0,"ZNF684","ENSG00000117010","protein_coding"
"ENST00000372697.7",0.043636,0.019491,0.047178,0.047004,0.077343,0.148578,0.06106,0.035754,0.087906,0.083844,"ZNF684","ENSG00000117010","protein_coding"
"ENST00000372702.7",0,0.00529,0.025259,0.101514,0.023945,0,0,0,0.01641,0,"DUSP13A","ENSG00000293543","protein_coding"
"ENST00000372703.1",0.478553,0.289139,0.320325,0.244351,0.157236,0.257001,0.335433,0.211048,0.535517,0.067891,"EXO5","ENSG00000164002","protein_coding"
"ENST00000372705.3",0,0,0,0,0,0,0,0,0,0,"ZFP69","ENSG00000187815","protein_coding"
"ENST00000372712.6",0.374954,0.315645,0,0.185783,0.432779,0.671417,0.132179,0.750668,0.195672,0.20503,"DBNDD2","ENSG00000244274","protein_coding"
"ENST00000372717.5",0.046082,0.022015,0.130654,0.007251,0.056531,0.025796,0.010662,0.011113,0.07962,0.01241,"DBNDD2","ENSG00000244274","protein_coding"
"ENST00000372720.7",0.002967,0.056999,0.011909,0.111225,0.036143,0,0,0.030433,0.037594,0,"DBNDD2","ENSG00000244274","protein_coding"
"ENST00000372722.7",0.365613,0.391142,0.274571,0.694188,0.447414,0,0,0.122504,0.254648,0.369801,"DBNDD2","ENSG00000244274","protein_coding"
"ENST00000372723.7",0.004709,0.009626,0.013932,0.00996,0.026016,1.200942,0.075729,0.101391,0.007528,1.267667,"DBNDD2","ENSG00000244274","protein_coding"
"ENST00000372727.5",0.445908,0.04189,0,0,0.099146,0.372101,0.004721,0.066126,0.311265,0.609901,"SYS1","ENSG00000204070","protein_coding"
"ENST00000372731.8",0,0,0,0,0,0,0,0,0,0,"SPTAN1","ENSG00000197694","protein_coding"
"ENST00000372733.3",28.015375,45.765377,17.126883,60.251575,29.591654,28.764721,36.286911,37.801556,36.770939,39.461708,"SDC4","ENSG00000124145","protein_coding"
"ENST00000372735.1",0.026987,0.015531,0,0,0,0.017928,0,0,0.009974,0.035869,"GPRASP3","ENSG00000198908","protein_coding"
"ENST00000372741.7",0,0,0,0,0,0,0,0,0,0,"RBPJL","ENSG00000124232","protein_coding"
"ENST00000372742.1",0.071215,0.055399,0.578525,0.15949,0.345634,0.780722,0.341483,0.124842,0.339609,0.309417,"ARMCX5","ENSG00000125962","protein_coding"
"ENST00000372743.5",0,0,0,0,0,0,0,0,0,0,"RBPJL","ENSG00000124232","protein_coding"
"ENST00000372745.1",0.45022,1.03311,0.998201,0,1.214531,0,0.835676,0.726572,8.080049,0.745753,"AP3M1","ENSG00000185009","protein_coding"
"ENST00000372754.5",0.044232,0.177075,0.01386,0.031317,0.031554,0,0.008467,0.024061,0.044738,0.005002,"MATN4","ENSG00000124159","protein_coding"
"ENST00000372755.7",0.442167,0.84016,1.903547,1.695782,0.397365,0.629255,0.664758,1.10698,0.469408,0.865124,"VCL","ENSG00000035403","protein_coding"
"ENST00000372765.5",0.18836,0.167829,0.207649,0.285292,0.190043,0.275824,0.366323,0.259727,0.246142,0.172577,"CAMK2G","ENSG00000148660","protein_coding"
"ENST00000372770.4",1.7e-05,0.000254,5.4e-05,0.000335,0.000119,0.033531,0.000264,8.1e-05,7.7e-05,0.000115,"GLE1","ENSG00000119392","protein_coding"
"ENST00000372782.4",0.031474,0.005127,0,0.002242,0,0,0,0,0,0,"ZMAT1","ENSG00000166432","protein_coding"
"ENST00000372785.3",0.07918,0,0.035136,0.591555,0.068278,0.063072,0.036779,0.116153,0.104713,0.307689,"WFDC12","ENSG00000168703","protein_coding"
"ENST00000372797.7",0.084541,0,0.835641,1.585309,1.78768,0.927171,0.162158,2.194998,0.228047,0.638779,"CAP1","ENSG00000131236","protein_coding"
"ENST00000372798.5",0.071294,0.091101,0.054204,0.062875,0.329281,0.213469,0.2793,0.304989,0.180246,0.225253,"CAP1","ENSG00000131236","protein_coding"
"ENST00000372801.5",0.836466,0.373883,0.505396,0.43537,0.443456,0.598701,0.046957,1.000227,1.443653,0.051765,"STK4","ENSG00000101109","protein_coding"
"ENST00000372802.5",0,2.440002,0,0,3.143598,1.167991,1.391596,1.377513,0.959579,1.87927,"CAP1","ENSG00000131236","protein_coding"
"ENST00000372809.5",0.079438,0.066534,0.008565,0.053123,0.112876,0.118298,0.026315,0.05217,0.025909,0.074588,"MFSD2A","ENSG00000168389","protein_coding"
"ENST00000372814.7",0,1e-06,0,0,0,0,0,0,0,0,"ODF2","ENSG00000136811","protein_coding"
"ENST00000372815.1",0.10965,0.017178,0.011513,0.029182,0.275806,0.083926,0,0.106838,0.277964,0.194016,"MYCL","ENSG00000116990","protein_coding"
"ENST00000372818.5",0,0,0,0,0,0,0,0,0,0,"TRIT1","ENSG00000043514","protein_coding"
"ENST00000372819.5",0,0,0,0.859955,0,0,0.028071,0,0.175987,0,"PABPC1L","ENSG00000101104","retained_intron"
"ENST00000372824.5",0.000417,0.00012,0.972272,0.096693,0.00027,1.1e-05,0.128473,0,1.474314,0.000828,"PABPC1L","ENSG00000101104","retained_intron"
"ENST00000372828.2",0.021277,0,0,0,0.682063,0,0,0,0,0.575418,"ARMCX7P","ENSG00000204072","transcribed_unprocessed_pseudogene"
"ENST00000372830.5",0,0.788956,1.908066,2.063554,2.306683,0,5.335052,4.309538,2.705589,0.73522,"PPIE","ENSG00000084072","protein_coding"
"ENST00000372837.3",0.4769,0.574489,0.346902,0.471488,0.985231,0.401338,0.483687,0.337815,0.462618,0.555334,"CHCHD1","ENSG00000172586","protein_coding"
"ENST00000372839.7",18.869524,0.904714,3.136245,17.096838,3.433523,12.971332,3.046621,7.399547,4.857347,3.234462,"YWHAB","ENSG00000166913","protein_coding"
"ENST00000372842.5",0.115329,0.007035,0.009274,0.178617,0.024339,0.005827,0,0.179969,0.001518,0.004543,"CERCAM","ENSG00000167123","protein_coding"
"ENST00000372847.1",0.006214,0,0.018713,0.018964,0.099695,0,0,0.00129,0,0.009926,"URM1","ENSG00000167118","protein_coding"
"ENST00000372850.5",0.45963,0.256063,0.538769,0.45657,0.376002,0.201669,0.249436,0.146362,0.016622,0.33101,"URM1","ENSG00000167118","protein_coding"
"ENST00000372856.7",0.559474,0.205633,0.714336,0.145601,0.563665,0.216264,0.573182,0.360489,0.333986,0.620155,"PABPC4","ENSG00000090621","protein_coding"
"ENST00000372857.7",1.354667,1.301793,0.958797,0.451695,0.804786,0.736621,2.516449,0.689078,1.906772,0,"PABPC4","ENSG00000090621","protein_coding"
"ENST00000372862.7",0.206522,3.233854,0.227825,0.256545,0.196417,2.877021,0,0.244924,5.678254,6.868662,"PABPC4","ENSG00000090621","protein_coding"
"ENST00000372865.4",0,0,0,0.40091,0,0.62526,0,0,0,0.178092,"CCN5","ENSG00000064205","protein_coding"
"ENST00000372868.6",0.012403,3.991688,2.756835,1.578507,0,1.725162,0,0.539907,0.024529,0,"CCN5","ENSG00000064205","protein_coding"
"ENST00000372870.5",0.08702,0.146353,0.03318,0.004148,0.049399,0.060622,0.074076,0,0.043837,0.006698,"SLC27A4","ENSG00000167114","protein_coding"
"ENST00000372873.8",0.012135,0.004601,0.006094,0,0.008816,0.107645,0,0,0.003789,0,"SYNPO2L","ENSG00000166317","protein_coding"
"ENST00000372875.3",0.59974,0.577583,0.532687,0.616498,0.871011,0.84872,1.238586,0.656288,0.95921,1.434974,"COQ4","ENSG00000167113","protein_coding"
"ENST00000372879.8",0.067802,0.07953,0.015362,0.064474,0.074821,0.106769,0.111084,0.07584,0.049275,0.019052,"TOMM7","ENSG00000196683","protein_coding"
"ENST00000372887.5",0.344028,0.193831,0.401187,0.401096,0.198648,0.06513,0.044039,0.268513,0.125672,0.044098,"PKIG","ENSG00000168734","protein_coding"
"ENST00000372889.5",0.119369,0.622617,0.289672,0.270146,0.155179,0.174071,0.057203,0.183781,0.08914,0.038442,"PKIG","ENSG00000168734","protein_coding"
"ENST00000372891.7",0,0.1132,0.073034,0.186303,0.021256,0.162061,0.922677,0.843475,0.010161,0.323255,"PKIG","ENSG00000168734","protein_coding"
"ENST00000372892.7",0,0,0,0,0,0,1.630986,0,0,8.403336,"PKIG","ENSG00000168734","protein_coding"
"ENST00000372894.7",0.218519,1.528665,0.50695,0.860093,0.577969,1.073751,2.110163,8.531835,0.645255,3.206139,"PKIG","ENSG00000168734","protein_coding"
"ENST00000372903.6",1.239983,0.561007,0.895162,0.938147,1.009045,0.966243,0.838868,0.440182,1.142447,0.862808,"UBR2","ENSG00000024048","protein_coding"
"ENST00000372904.7",0,0.145649,0,0,0,0.011632,0.805115,0,0,0,"TTPAL","ENSG00000124120","protein_coding"
"ENST00000372906.2",0.785687,0.720203,0.735656,0.779699,0.339792,0.443424,0.207964,0.636321,0.167988,0.18411,"TTPAL","ENSG00000124120","protein_coding"
"ENST00000372907.7",0.167134,0.088146,0.03298,0.018556,0,0,0.014708,0.025361,0.071041,0.001906,"TAF7L","ENSG00000102387","protein_coding"
"ENST00000372912.1",0,0.088229,0.364154,0,0.515162,0.212409,0,0,0.246511,0,"MSS51","ENSG00000166343","protein_coding"
"ENST00000372922.8",0,0,0,0.007711,0.448032,0.000296,0.052387,0,0,0,"TRERF1","ENSG00000124496","protein_coding"
"ENST00000372926.5",0.050604,0,0,0,0.055297,0,0,0,0.065537,0,"CENPI","ENSG00000102384","protein_coding"
"ENST00000372927.5",0,0,0,0.196227,0.021245,0,0,0.202863,0,0.013529,"CENPI","ENSG00000102384","protein_coding"
"ENST00000372935.5",0,0,0,0,0.727814,0.042488,0.044488,0,0,0,"TRMT2B","ENSG00000188917","protein_coding"
"ENST00000372939.5",0,0,0.088785,0.023989,0.027208,0.004703,0.0219,0.00648,0.044021,0.038068,"TRMT2B","ENSG00000188917","protein_coding"
"ENST00000372940.3",0,0,0.296299,0,0,0,0,0.907693,0,0.08891,"MRPS16","ENSG00000182180","protein_coding"
"ENST00000372948.7",0,0,0.027449,0,0,0,0,0,0,0,"CIZ1","ENSG00000148337","protein_coding"
"ENST00000372952.7",0,0,0,0,0,0,0,0,0,0,"GDAP1L1","ENSG00000124194","protein_coding"
"ENST00000372954.5",0.17774,0.617775,0.127523,0,0.080248,0,0.231303,0.023333,0.20522,0.101745,"CIZ1","ENSG00000148337","protein_coding"
"ENST00000372960.8",0,0,0,0,0,0,0,0,0,0,"NOX1","ENSG00000007952","protein_coding"
"ENST00000372964.5",0,0,0,0,0,0,0,0,0,0,"NOX1","ENSG00000007952","protein_coding"
"ENST00000372967.3",3.147201,0.312874,4.27049,0.72076,1.096998,4.729415,12.969479,7.787288,7.61384,5.222251,"NDUFS5","ENSG00000168653","protein_coding"
"ENST00000372970.6",0,0,0,0.146461,0,0,0,0.036196,0,0,"OSER1","ENSG00000132823","protein_coding"
"ENST00000372978.7",1.112988,0.522932,0.684318,0.654368,1.514488,0.554003,0.811546,0.162869,0.920346,0.691052,"TAF8","ENSG00000137413","protein_coding"
"ENST00000372981.1",0.374564,0.834166,0.389982,0.50646,0.692695,0.700825,0.339644,0.356729,0.426715,0.473047,"SYTL4","ENSG00000102362","protein_coding"
"ENST00000372982.8",0,0.00792,0,0,0,0,0,0,0,0,"TAF8","ENSG00000137413","protein_coding"
"ENST00000372984.8",0,0,0,0,0,0,0,0,0,0,"AKIRIN1","ENSG00000174574","protein_coding"
"ENST00000372987.8",1.188667,3.393225,3.266458,2.290615,0.846039,0.498895,0.015166,0.305385,0.763766,1.717342,"CCND3","ENSG00000112576","protein_coding"
"ENST00000372988.8",0.178441,0.307742,1.682764,1.408504,2.588564,0.379349,4.489436,5.454722,0.516797,2.1301,"CCND3","ENSG00000112576","protein_coding"
"ENST00000372993.4",1.270451,0.268345,0.924326,0.202486,0.304028,0.227996,0.117591,0.412802,0.474637,0.189204,"","ENSG00000226523","processed_pseudogene"
"ENST00000372997.3",0,0,0,0,0,0,0,0,0,0,"NUDT13","ENSG00000166321","protein_coding"
"ENST00000372998.1",0.074346,0.022864,0,0.020087,0,0,0,0.000627,0,0.130804,"LCN2","ENSG00000148346","protein_coding"
"ENST00000372999.5",0,0,0,0,0,0,0.001173,0,0,0,"TOX2","ENSG00000124191","protein_coding"
"ENST00000373005.2",0,0,0,0,0,0,0,0,0,0,"GTSF1L","ENSG00000124196","protein_coding"
"ENST00000373006.5",0.059283,0.144316,0.172602,0.086548,0.001804,0.034523,0.282844,0.078119,0.156166,0.158368,"USP49","ENSG00000164663","protein_coding"
"ENST00000373010.5",0,0,0,0,0,0,0,0,0,0,"USP49","ENSG00000164663","protein_coding"
"ENST00000373017.5",0,0,0.071446,0.170716,0,0.132874,0.019416,0.03212,0,0,"LCN2","ENSG00000148346","protein_coding"
"ENST00000373018.7",0.90491,0,0,0,0.298687,0.469979,0,0.013541,0.03079,0,"FRS3","ENSG00000137218","protein_coding"
"ENST00000373021.1",0.550783,0.362555,0.195436,0.28419,0.008088,0.454251,0.27531,0.119759,0.005355,0.000825,"INPP5B","ENSG00000204084","protein_coding"
"ENST00000373025.7",1.301112,1.167566,0.127,1.968997,0.464028,1.460734,1.449446,6.600136,0.104503,2.081402,"PGC","ENSG00000096088","protein_coding"
"ENST00000373026.5",9e-06,1e-05,0.00012,6.7e-05,3e-06,2e-05,5e-06,6e-06,0.000121,0,"INPP5B","ENSG00000204084","protein_coding"
"ENST00000373027.5",2.08085,1.771048,1.670286,1.532403,0.965644,1.235849,1.259768,0.855964,0.004767,2.08935,"INPP5B","ENSG00000204084","protein_coding"
"ENST00000373034.8",0.052352,0.015419,0.068352,0,0.13551,0.080154,0.240873,0.035577,0.074759,0.07525,"PCDH19","ENSG00000165194","protein_coding"
"ENST00000373039.4",0,3.418122,2.591176,0,0,2.288777,0,3.800852,1.815381,2.558453,"IFT52","ENSG00000101052","protein_coding"
"ENST00000373040.4",0.510997,0.957,0.488208,0.885409,0.846077,0.548828,0.330774,0.381651,0.51796,0.448876,"RPA4","ENSG00000204086","protein_coding"
"ENST00000373043.1",0.663413,0.480408,1.304116,0.583541,0.385953,0.432253,0.217295,0.204934,0.237258,0.149066,"C1orf122","ENSG00000197982","protein_coding"
"ENST00000373049.8",0.268386,0.644278,0,0.177773,0.287416,0,0.290036,0.807209,2.892199,0.350285,"DIAPH2","ENSG00000147202","protein_coding"
"ENST00000373050.8",0.368678,0,0.210901,0,0,0,0.243448,0.841568,0.184745,0.153811,"MDFI","ENSG00000112559","protein_coding"
"ENST00000373051.6",1.466448,0,0,0.309831,0,0.008134,0,0,0,0,"MDFI","ENSG00000112559","protein_coding"
"ENST00000373057.7",0.588217,0,0,0,0,0,0,0,0.202275,0,"FOXP4","ENSG00000137166","protein_coding"
"ENST00000373063.7",0.533051,0.250432,0.107322,0,0,0,0,0.373483,0,0.245941,"FOXP4","ENSG00000137166","protein_coding"
"ENST00000373064.9",0.187921,0.391938,0.096971,0.233992,0.122059,0.149686,0.281747,0.634694,0.156232,0.159667,"SLC25A25","ENSG00000148339","protein_coding"
"ENST00000373066.9",0.272395,0.265053,0.153581,0.217659,0.265172,0.25726,0.279231,0.260331,0.328452,0.352459,"SLC25A25","ENSG00000148339","protein_coding"
"ENST00000373068.6",0.288602,0.522904,2.199556,0.343942,1.512685,0.253162,0.359083,0.602714,0.967566,0.415783,"SLC25A25","ENSG00000148339","protein_coding"
"ENST00000373073.8",0,0.480584,0.767855,0.463064,0.290895,0,0,0.353147,0,0.315269,"MEAF6","ENSG00000163875","protein_coding"
"ENST00000373074.5",3.629065,3.64563,2.146305,4.64116,1.72871,5.612579,7.325339,2.114547,5.890994,2.388005,"MEAF6","ENSG00000163875","protein_coding"
"ENST00000373075.6",0.728252,0.48464,0.631572,0.981081,0.693777,0.352958,0.643113,0.697034,0.496309,1.465818,"MEAF6","ENSG00000163875","protein_coding"
"ENST00000373083.8",0.026106,0,0,0.024339,0.04029,0.021461,0,0,0,0.025318,"NCR2","ENSG00000096264","protein_coding"
"ENST00000373084.8",0.979999,0.83776,0.953526,1.082169,1.214037,0.492811,1.61882,1.874999,3.08742,1.494584,"EEIG1","ENSG00000167106","protein_coding"
"ENST00000373086.3",0,0,0,0,0,0,0,0,0,0,"NCR2","ENSG00000096264","protein_coding"
"ENST00000373088.5",0,0,0,0,0,0,0,0,0,0,"PCDH11X","ENSG00000102290","protein_coding"
"ENST00000373093.4",0.050824,0,0.022034,0,0,0,0.00468,0,0,0,"GRIK3","ENSG00000163873","protein_coding"
"ENST00000373094.5",0.125068,0,0.013467,0,0,0.018822,0,0,0.012715,0.006428,"PCDH11X","ENSG00000102290","protein_coding"
"ENST00000373097.5",0,0,0,0,0,0,0,0,0,0,"PCDH11X","ENSG00000102290","protein_coding"
"ENST00000373103.5",0.749212,1.012998,0.837637,0.951223,0.345087,0.806189,0.126327,0.212729,0.326766,0.521682,"CSF3R","ENSG00000119535","protein_coding"
"ENST00000373104.5",0.377849,0.340515,0,0.406201,0.364334,0.597245,0.086689,0.117624,0.116605,0.296686,"CSF3R","ENSG00000119535","protein_coding"
"ENST00000373105.1",0,0.429644,0.305096,0,0.61207,0,0.00014,0,0,0.697717,"PABPC5","ENSG00000174740","protein_coding"
"ENST00000373110.4",0.548739,0.285348,0.214375,0.528026,0.394673,0.384691,0.252471,0.105415,0.401231,0.565356,"DPM2","ENSG00000136908","protein_coding"
"ENST00000373111.5",0,0,0,0,0,0,0,0,0,0,"CPXCR1","ENSG00000147183","protein_coding"
"ENST00000373114.4",0,0,0,0,0,0,0,0,0,0,"KLHL4","ENSG00000102271","protein_coding"
"ENST00000373122.8",0,0.015077,0.051201,0.00028,0.060398,0.037906,0.017243,3.4e-05,0.000167,0.017342,"TREM2","ENSG00000095970","protein_coding"
"ENST00000373127.8",0.265579,0.353364,0.34209,0.217861,0.607138,0.621606,0.028364,0.480443,0,0.241396,"TREML1","ENSG00000161911","protein_coding"
"ENST00000373129.7",0.252481,0.225888,0.069209,0.556654,0,0.127356,0.353488,0.044885,0.383825,0.03636,"STK40","ENSG00000196182","protein_coding"
"ENST00000373130.7",0,0,0.297572,0.000183,0.366725,0,0.263468,0,0.338914,0.870087,"STK40","ENSG00000196182","protein_coding"
"ENST00000373131.5",0,0.060408,0,0.036367,0.020875,0,0,0.305554,0,0.04959,"DACH2","ENSG00000126733","protein_coding"
"ENST00000373134.5",0,0.003214,0.142711,0.036549,0.146334,0.005747,0,0,0.013677,0.004325,"L3MBTL1","ENSG00000185513","protein_coding"
"ENST00000373141.5",0,0,0,0.518368,0,0,0,0,0.160444,0,"ST6GALNAC6","ENSG00000160408","protein_coding"
"ENST00000373142.5",0.266947,0,0.000126,0.035737,0,0.017965,0,0.347379,0.285476,0.122611,"ST6GALNAC6","ENSG00000160408","protein_coding"
"ENST00000373144.7",1.5e-05,0.488464,8e-06,1.2e-05,0.775096,0.150033,0.143812,0.648004,0.18435,2.299844,"ST6GALNAC6","ENSG00000160408","protein_coding"
"ENST00000373145.3",0,0,0,0,0,0,0,0,0,0.06818,"POF1B","ENSG00000124429","protein_coding"
"ENST00000373150.8",0.155713,0.156838,0.150118,0.502633,0.249742,0,0,0.211888,0.269257,0.357581,"MAP7D1","ENSG00000116871","protein_coding"
"ENST00000373151.6",4.190864,0.358628,5.871623,2.339655,2.090385,0,0,0.60493,3.757538,1.097539,"MAP7D1","ENSG00000116871","protein_coding"
"ENST00000373154.6",0,0.073532,0.060905,0,0.006814,0,0,0,0,0,"OARD1","ENSG00000124596","protein_coding"
"ENST00000373156.5",0,0,0,0,0,0,0.039582,0,0,0,"AK1","ENSG00000106992","protein_coding"
"ENST00000373158.6",0,0,0,0,0,0,0,0,0,0,"TSPO2","ENSG00000112212","protein_coding"
"ENST00000373162.5",0.624689,0.564155,0.848913,0.391138,0.585916,0,0.232481,0.54853,0.560823,0.236263,"TRAPPC3","ENSG00000054116","protein_coding"
"ENST00000373163.5",0,0,0,0,0,0,0,0,0,0,"TRAPPC3","ENSG00000054116","protein_coding"
"ENST00000373164.1",0,0,0,0,0,0,0,0,0,0,"UNC5CL","ENSG00000124602","protein_coding"
"ENST00000373165.7",0.155344,0.052554,0.067407,0,0.056929,0,0,0,0,0,"ZNF711","ENSG00000147180","protein_coding"
"ENST00000373184.5",0,0.000814,0,0,0,0.001264,0,0,0.004675,6.3e-05,"PTPRT","ENSG00000196090","protein_coding"
"ENST00000373188.6",0.250497,0.184691,0.107608,0.130848,0.245688,0.187908,0,0,0.131053,0.225469,"MOCS1","ENSG00000124615","protein_coding"
